timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:17.083833+00:00,,4.955556640625,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.183535+00:00,,4.957089233398437,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.283284+00:00,,4.958775939941407,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.383036+00:00,,4.960197143554687,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.482809+00:00,,4.9617617797851565,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.582454+00:00,,4.963080139160156,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.682167+00:00,,4.96453125,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.782970+00:00,,4.96575439453125,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.882800+00:00,,4.967100524902344,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:17.983375+00:00,,4.967591552734375,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.084112+00:00,,4.9688653564453125,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.184858+00:00,,4.970089111328125,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.284949+00:00,,4.971120300292969,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.385382+00:00,,4.972116088867188,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.485037+00:00,,4.9732122802734375,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.584883+00:00,,4.9741357421875,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.685526+00:00,,4.9750277709960935,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.785271+00:00,,4.976009216308594,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:18.884995+00:00,,4.976836547851563,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:19.287241+00:00,,4.977746887207031,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:19.685012+00:00,,4.980853881835937,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:20.085938+00:00,,4.983193359375,0.0,2.0,1426,798,538.0,499.0
